distance_miles,order_subtotal,wait_time_minutes,weather,time_of_day,day_of_week,communication_rating,item_count,messages_sent,tip_percent,tip_amount
1.765897899518836,19.50032521381984,9.89602083180814,clear,afternoon,Thu,3,3,0,10.230589821430803,1.9949982864709568
0.8858091750687986,38.9224927897188,4.700682010605504,clear,morning,Wed,4,6,2,18.913505807788894,7.36160793431968
6.435389665982962,29.49644941163505,8.441527661600437,clear,night,Wed,4,5,0,14.913529108517594,4.39896156898336
0.8315823215967395,11.35290165815628,13.288590940655299,clear,afternoon,Fri,2,2,2,22.351971908426478,2.5375973894223756
4.556200920196225,18.291102151135483,12.430720227939021,clear,night,Wed,1,1,0,15.41573708415391,2.8197082174130665
2.077999057972625,22.651304204300956,9.172932598327945,clear,afternoon,Mon,3,2,0,15.371440811505103,3.481831818798088
3.170734264589814,17.306637607908538,11.818027461288306,snow,afternoon,Fri,4,7,1,22.694192032994764,3.927601573193255
2.6863422466527114,15.330344746154786,10.1764738846936,clear,morning,Thu,1,2,0,13.11019453012154,2.0098380183591593
7.259768189083713,31.72176773185878,8.790480876887841,clear,night,Sun,2,3,1,18.103816643979993,5.742850666404924
2.6623505121206543,27.40548103275799,4.046231081239947,clear,afternoon,Sun,1,1,1,12.878064792413438,3.5292956040711494
5.116785533898298,22.71260357967091,12.479369735548094,clear,morning,Thu,1,0,2,11.443056381569711,2.5990160333441623
3.3055550863946723,18.62354047830679,9.542375669479473,clear,night,Sat,1,1,2,12.174464395982008,2.2673163048027574
4.20694282008785,13.346715427802561,9.367598277188957,clear,afternoon,Sun,1,2,1,16.85038213016056,2.248972551409825
5.348814780923092,33.43649591764564,17.37280884403292,rain,night,Fri,1,5,0,15.429677074697628,5.159143345187177
5.537385760331988,22.03211114412586,10.186632476159783,clear,afternoon,Sun,1,0,1,16.121963859081553,3.5520089960486505
1.8203882437240007,34.185699303201375,9.457187031058929,clear,night,Sat,3,3,0,12.865488681352511,4.398157274494577
3.2565900770119605,35.895727076673175,12.648555153082096,clear,afternoon,Mon,4,5,1,13.684322213295943,4.912086953977274
1.353639808891952,24.817639320134486,8.362652994573544,rain,morning,Thu,2,2,0,17.914232979355855,4.445889727785118
7.876838426132239,14.66865278780551,10.70829755303757,clear,night,Fri,1,1,1,22.207666083301568,3.257565430034754
3.4243591648870844,23.0026751379697,13.881387839394183,clear,afternoon,Mon,3,4,1,12.160615844997805,2.797266957601314
1.5980107972285573,11.869718723525542,9.722149273495283,rain,night,Fri,3,2,5,21.85629013792717,2.594280162769608
2.6820982299037976,28.85812120828189,18.23548880461245,rain,night,Fri,1,3,1,10.120035501711929,2.9204521114051865
4.282992367221002,60.177531684870345,6.7499981199207815,clear,afternoon,Mon,2,4,1,17.082695548878895,10.279944526556534
7.002724659893655,7.616739632116695,4.4218431831571845,clear,night,Wed,2,3,1,20.861815903361055,1.588990199890525
7.567734038666204,19.295357035644532,6.788278436293808,rain,afternoon,Sat,3,4,1,20.977451529376257,4.0476741695724225
5.563091974211634,10.24586013096671,4.121540493512515,clear,afternoon,Mon,4,3,1,23.45685993106082,2.4033570596532656
2.2954597440006435,50.99712727755208,4.676290284087551,clear,morning,Wed,3,1,1,15.751379010237715,8.032750801820551
2.953622748542978,12.734161737200209,7.969549206466693,clear,night,Sat,4,2,0,16.093097332216246,2.049321042809469
3.92495613748776,29.18683531721507,15.643212711474817,clear,morning,Fri,1,1,4,9.61818827932047,2.8072447735849475
0.8289973576944587,8.400488032138801,11.077688913662888,rain,afternoon,Fri,4,6,0,24.55260391407137,2.062538553380008
5.287068566883441,29.732461674321883,5.678685570730643,rain,afternoon,Thu,5,2,3,23.857449441119584,7.093407011551601
6.1511374122190645,19.786048233131304,4.387633214295099,clear,night,Fri,1,3,0,9.388236556104598,1.857561013231321
7.361798442818098,6.492302659035891,6.393587737188639,clear,morning,Sun,3,2,0,22.954889629227743,1.4903009097771067
3.147858867892644,32.770492145422054,11.92734860095344,snow,night,Sat,4,1,3,25.339508196545776,8.30388154323761
1.7873963194234839,10.604640158687836,7.880243515345729,snow,afternoon,Sat,3,5,1,26.078081044816397,2.7654866550937602
0.1,28.886711720650368,10.296072880045298,rain,afternoon,Mon,2,1,0,14.629899333810426,4.226096845579166
3.439352460702163,40.15333094468782,14.559944655528202,clear,night,Mon,4,1,4,21.680496100282532,8.705441349596583
4.480780507244639,37.43988213224749,12.139061696506158,clear,morning,Sat,5,1,2,16.958038032140024,6.349069451174927
6.359519215753539,9.65851025607102,7.978981825574639,rain,night,Fri,2,5,1,26.9359784521458,2.601614241373582
2.8977094637719993,26.72948321743217,16.907989942930207,clear,afternoon,Sat,2,0,1,12.8871545393475,3.444669809799438
6.836701708015273,31.22267296536311,12.576984932772518,clear,night,Mon,5,2,1,25.814523817601913,8.059984349135615
3.527974856171486,25.060547077851044,8.83206238383194,clear,night,Fri,4,5,0,18.070497401247252,4.528565508441417
1.478484838406041,16.442040930436782,17.367102650447972,rain,morning,Fri,4,1,5,18.611587486631166,3.0601248323559465
2.710008813205275,23.079943436598846,3.453350871623406,clear,night,Fri,1,5,0,13.162918599259882,3.03799416731473
2.9705099650620053,38.72643005278846,10.26891048672086,clear,night,Wed,2,4,0,13.337877520872661,5.165283808647347
4.785197577430797,20.695979195911285,10.293655033848198,clear,morning,Sun,2,4,3,14.308363887006943,2.96125601333024
5.382970370471709,40.69490412974228,7.099466562621498,clear,morning,Mon,5,1,0,22.024994279383073,8.963050306576163
4.570911775480634,35.54447675269471,8.431621624644471,rain,night,Sun,2,3,0,15.587425556885204,5.540468853410656
3.5636941580510664,28.38004128187346,11.930144280036917,clear,afternoon,Wed,5,2,1,15.122359748394803,4.29173193938786
5.157300340198186,18.269650174742786,14.736296852937022,clear,morning,Fri,3,1,0,14.187936467958561,2.592086359710787
7.4465566732385815,36.50608758742884,2.9383883045526513,rain,night,Tue,4,4,1,25.615883399871073,9.351356830250579
0.1,30.95643131228588,9.36201584374634,clear,morning,Sat,5,3,1,17.16143595424564,5.312568133377985
1.8089928836501563,22.00021777457156,7.581458152867417,clear,afternoon,Tue,4,1,1,17.94597128071255,3.9481527635188294
2.5987533223079224,34.42816056171414,11.476687463367327,clear,night,Wed,3,4,1,21.19708866742012,7.297767720828311
2.9948566337336024,16.534597646108818,8.685863560883266,clear,morning,Sun,5,2,1,15.16633434010646,2.507692360800236
4.095016665159672,13.098407502966902,6.875988737746715,clear,afternoon,Thu,3,5,0,20.51670429733942,2.6873615350442392
3.789655165701291,43.524168687767364,8.48699157578942,clear,morning,Fri,2,3,1,21.199655555162447,9.226973845054548
6.031934588958152,20.537218521844576,13.71273770965891,clear,morning,Fri,4,5,0,14.89846688784197,3.059730701160762
2.379823733024785,33.94452387228056,10.0628257802808,snow,morning,Sun,5,1,1,25.78771372833144,8.753516642628838
2.946555368892679,20.564810320784698,10.42613452051268,clear,morning,Sat,5,3,2,15.67157726587952,3.22283013900334
3.285804913128286,27.757853711848107,10.531527518564443,clear,afternoon,Sun,5,4,2,16.809895396194314,4.666066173190307
1.8433651692969628,48.59577178584077,12.926053835296175,rain,afternoon,Tue,5,4,2,25.0238913325351,12.160553123895546
5.11146350474209,16.50953291442026,7.281485783332055,rain,afternoon,Tue,3,2,1,21.082109299764838,3.48055777389873
5.685738581035376,22.504416902057358,7.2060751849315885,clear,afternoon,Fri,1,1,2,12.826177907658208,2.8864565489389804
3.6140790614385114,18.280643155916007,7.963874048838216,clear,afternoon,Wed,1,6,0,18.375111628586577,3.3590885863231383
0.1,17.716303596027984,9.993127546259666,clear,morning,Wed,5,4,2,14.9405143644505,2.6469068836142213
5.080718830232912,18.794618012468998,9.547639005169023,clear,morning,Wed,5,6,2,13.310031944250111,2.501569661259409
4.147060466422685,11.874675742779141,7.557022177068364,clear,afternoon,Wed,3,4,1,23.843517247394857,2.831340358801758
3.5195306192204105,22.675277489277406,10.042498016625444,rain,afternoon,Mon,5,2,1,16.189291862730848,3.6709668534232267
2.7277384756284846,27.939905025240947,10.132809478976355,rain,afternoon,Mon,5,3,0,17.54294089459311,4.901481024583469
2.3324463928638517,49.50327054301562,13.930294999907552,clear,morning,Thu,1,4,0,10.222859793493392,5.060649940806201
2.7218595745516247,23.29839929428036,12.53420901005897,clear,night,Sat,4,2,0,19.176471865840803,4.467810985858925
5.812841771124926,17.186985303726445,12.235173589849769,clear,night,Mon,4,3,0,18.977454316522216,3.261652284402073
0.9644321028972014,39.188337251453284,16.765129734985354,rain,morning,Thu,2,3,0,19.347998943393602,7.582159077344703
3.795925087517557,16.175825461490433,7.148530420163318,snow,night,Wed,5,6,1,23.279371247836842,3.765630461582475
3.100433413069265,20.27960065446422,16.77559799679304,clear,afternoon,Tue,2,3,0,11.889234978313135,2.41108937447278
3.502848658173329,29.352960438186894,11.492274689653662,snow,afternoon,Tue,5,3,0,16.657481511402327,4.8894639580402215
4.008624464176857,26.775142963509197,18.886189632558207,clear,afternoon,Tue,2,4,2,13.014658743549841,3.48469348479832
6.466681979376526,14.135361286773604,4.246590913668641,clear,afternoon,Sat,5,3,1,27.074246567956518,3.8270425680525566
2.3412471201890295,11.879762852224186,14.714056367421708,clear,afternoon,Thu,2,0,1,15.549890066913317,1.8472900637308667
5.271329137068803,31.568856744111145,6.161196954914322,clear,morning,Fri,2,3,0,18.891345081987435,5.963781665968299
3.9377299714283414,21.410100185389894,9.630229780927344,clear,morning,Thu,3,4,1,13.432286762857972,2.875866053116757
7.984028050501768,16.359888079300536,11.0534661550428,snow,afternoon,Sun,2,4,1,19.37658722235515,3.169987983165351
2.039027856873061,11.52496219761882,5.685517909568344,clear,afternoon,Sat,5,3,3,25.30583080144078,2.9164874336594298
4.7194980672406235,36.68368705571603,11.152534376135554,rain,afternoon,Tue,1,1,1,16.416633195631217,6.022226346570149
1.5606942451170684,12.664614106479167,9.440695103491237,clear,afternoon,Thu,4,4,0,20.002260316328453,2.5332090816364174
8.146933537428836,57.16085045583116,7.640326387960705,clear,morning,Tue,4,2,0,18.075342775987373,10.332019653561023
4.467843710162897,9.274320576485122,8.756385917250826,clear,night,Fri,4,1,1,19.370605046994047,1.7964920096630344
3.7655971076589,38.54705752209066,3.6672928530119107,rain,night,Sun,1,2,0,21.302759718649824,8.211587042540707
7.012403005656248,15.983264244348561,5.949182177152919,clear,afternoon,Wed,3,3,0,18.193656383894385,2.9079401755466305
5.161894712619824,14.842927202594625,13.201506892227867,rain,afternoon,Sat,2,3,3,22.115048910103354,3.282520610544837
7.135830131319899,9.284077388558197,8.003025386436349,clear,morning,Sat,2,1,0,16.953039505685247,1.5739333074206623
1.4295540969300955,34.267228195594036,10.469084531703285,snow,night,Tue,5,3,2,31.182150386833808,10.685258629349649
1.5657317411000082,24.233837048162673,9.36952496521997,clear,night,Sun,1,6,2,18.949247339475445,4.59212972210178
0.1,19.01215045997869,9.519147445669104,clear,afternoon,Tue,3,1,0,8.892037723493665,1.6905675909486795
6.387114320171602,9.91816869511588,5.772446459950844,rain,morning,Wed,1,3,1,20.83196656464789,2.066149586391914
2.895304156331052,15.54394408635838,12.76357856450333,clear,morning,Tue,2,2,0,16.745705032654094,2.6029430271422536
7.582342797810158,63.049676400929314,10.870089672698995,clear,afternoon,Fri,5,3,0,25.660025080354504,16.178562777560817
3.6431276757893207,27.543177773087123,7.6380188393601856,clear,night,Mon,1,2,1,6.607079845862659,1.8197997475557626
1.9569841896196132,25.97032735265553,8.115890854749907,rain,night,Sat,1,2,1,20.213837301575584,5.249599717752371
2.1300437375759094,33.95613387039847,6.939672753688185,clear,afternoon,Mon,4,4,3,20.765207306243973,7.0510615913739665
6.811452911007106,14.427360479433034,8.890558557237986,clear,afternoon,Mon,4,7,2,23.755423790304803,3.427280623644268
3.8691311778816124,18.39673492763958,5.304309016113472,clear,night,Thu,3,3,1,15.829896859544247,2.9121841645690973
3.3719535797940634,25.791284533300345,9.560430283486138,clear,afternoon,Tue,1,3,3,11.718473416062754,3.0223448216959055
5.618297889931697,27.250192671758516,15.562489774656429,snow,morning,Sat,3,0,2,17.975348225093644,4.898317024757542
6.2255367104703,12.251110186299886,14.891825263051496,rain,afternoon,Fri,1,1,1,23.966380196236763,2.936147645508521
1.2508797689181264,14.200569482545157,6.470825430993205,clear,night,Tue,2,5,2,20.728929609009956,2.943626052115335
6.517609838123219,12.679979073136849,5.780524758419209,clear,morning,Wed,4,1,0,25.878313459596537,3.281364731157597
2.1891573359259295,8.69531012325383,7.61540374409745,clear,morning,Mon,3,2,4,19.340793170838378,1.6817419465014947
4.1750959886940615,17.328464808665608,8.429656661178598,clear,night,Wed,1,8,4,18.97055741325753,3.2873063653640355
4.798544314967153,26.584768372219486,10.96831832943797,rain,night,Sat,4,4,0,20.806981184894052,5.531487753255373
0.7422071014725597,29.385199289368796,6.546518729807761,clear,afternoon,Wed,4,3,2,21.129376896138904,6.208909509532264
3.8916225825568795,8.30024183892215,11.258000642186706,snow,morning,Tue,3,2,0,20.83090119873192,1.7290151767216821
4.684540333117728,17.544937725436775,6.138416897997721,clear,night,Wed,2,2,1,14.42394768159632,2.530672638285656
3.6069384804308275,22.055315029185685,11.063541149616775,rain,night,Thu,4,2,2,20.09864150149334,4.432818699741012
1.3401824849678774,11.893775943234534,13.512241985369755,clear,night,Mon,2,4,0,15.402625505401357,1.831953766987933
3.0443913496962027,21.601766935344106,11.004122224586803,clear,afternoon,Fri,5,1,2,14.877172429570216,3.213732114805028
4.293772541624725,20.29005860891131,13.341152126234885,clear,morning,Sat,1,1,2,13.964851209979418,2.833476495152084
3.3686916013751054,23.12929819152758,6.1794635160611735,clear,afternoon,Sat,4,3,1,18.029935367133202,4.170197514803931
2.7300597089063414,42.09697966980441,9.091898781191043,clear,morning,Wed,2,4,2,16.707791496657187,7.033475589621086
8.187812378956425,26.300116274436288,9.13435343573615,snow,afternoon,Sun,1,1,0,18.269822870562464,4.804984658091481
4.648721587462325,39.67086266492614,13.983273296963425,clear,afternoon,Thu,3,2,1,19.2568557016648,7.639360778990443
4.67635655687159,22.97784645051305,8.506378779485496,clear,afternoon,Sun,3,0,3,20.306441722798176,4.665982998627482
0.755931793748656,29.77448538155311,11.265173093821208,clear,night,Tue,1,3,2,16.400698199881106,4.8832234879962435
4.457441334061083,20.980777720531133,12.011310900543869,clear,afternoon,Mon,2,4,2,13.817421320907059,2.899002454048787
2.2408281311444034,14.835638781143192,6.690386025786233,clear,morning,Sat,3,2,0,20.14549465635767,2.988712817891728
1.0650686238762077,48.081876948078246,14.558188756990264,clear,afternoon,Sat,5,4,2,20.46046780183052,9.837776951477322
5.533385346530496,13.995232116483503,12.87907334276332,clear,morning,Fri,3,2,0,23.718737359388516,3.319492348545513
5.431834461031324,7.8442706972444025,13.738355470120478,rain,morning,Sun,1,3,2,24.8991140878472,1.9531539102664508
3.9723945659360442,32.495629489883555,13.575321427240414,clear,afternoon,Sun,4,3,0,13.804649390637907,4.4859077183591625
0.7263565013209607,27.1349156045303,9.8512002882333,clear,morning,Thu,4,2,4,12.181204692922883,3.3053596130397085
4.356872233572663,19.12444437808436,8.507506056087264,clear,night,Wed,3,0,2,17.991118220044008,3.440701396987717
7.66951755871988,17.227941148661273,12.598147835372146,rain,night,Sun,4,5,0,18.481545122660165,3.183989717095171
6.399121053896916,32.92637620430499,16.252388200797853,clear,night,Thu,5,5,0,20.871069049281203,6.872086713026589
2.169888401646305,13.113072750351584,13.777170402613482,clear,night,Fri,1,2,0,20.686925368603955,2.712691573395974
5.8952457636579485,32.97713612968186,14.066313460985011,clear,afternoon,Sat,4,3,0,11.451089519960114,3.77624137932898
7.267715225750987,13.235018466918326,6.227398782915958,clear,morning,Wed,3,1,0,22.094987989704478,2.9242757407007742
5.638196390854907,22.859144809458456,16.262129698742346,rain,morning,Wed,5,5,1,17.308532229183818,3.9565824466609167
2.8540464641439076,5.223675937028057,12.213755468845898,clear,afternoon,Sun,4,1,0,20.471260284381167,1.0693522974816003
6.653864465482789,21.58876501315154,0.0,rain,afternoon,Wed,4,1,3,15.217441775604529,3.285257745948417
3.2352810780300194,20.042596471550194,10.236972740944825,rain,morning,Mon,1,3,0,19.981440874279635,4.0047995636332585
4.667180664967433,5.871311326714315,11.539747822582555,clear,afternoon,Sun,4,2,1,21.929337787587198,1.2875396933960495
2.304883222532068,24.469533199086186,9.132949439283804,clear,afternoon,Wed,2,1,1,15.042592394806325,3.6808521400503476
0.7000929025038825,13.96505771907225,14.262219611088728,snow,afternoon,Wed,2,4,1,16.313523996307964,2.278193042099109
1.8277987675276026,15.512346228969005,9.945273377420154,clear,night,Mon,3,8,1,17.650260686360674,2.737969547983869
1.6562269930128095,14.99785280231038,12.778960968845077,clear,night,Sat,4,2,3,16.947923578241795,2.5418246313127586
5.231849272533737,9.604155072329815,12.966357291027832,clear,afternoon,Wed,5,4,1,26.384862870684472,2.534043145722109
5.823835216883095,22.79558151756787,8.91153045226557,snow,night,Wed,5,5,0,20.89157908520414,4.76235694067487
3.6016625209536928,15.156988626840702,10.322846329124705,clear,morning,Fri,1,3,3,15.687445834002837,2.3777443809016052
5.522746286123625,20.747604271643752,14.480842815852,clear,afternoon,Sun,4,5,2,18.106404575667774,3.756645169182347
5.305004734179899,25.603924150154754,12.328066178045432,clear,afternoon,Fri,2,2,2,19.595457227479706,5.017206005399922
5.447977758726786,30.816007403581082,7.214574723619225,clear,afternoon,Wed,5,3,2,16.62169056988871,5.122141396617243
4.126826801741669,11.123719811666211,9.5028195199645,clear,night,Fri,3,3,2,27.075752061430233,3.011830796214937
5.245805942392607,13.252801798191525,6.05362742829791,clear,afternoon,Sat,4,5,1,19.45895893433653,2.578857259559102
4.65700713254261,11.786281432253826,4.4676008812829995,rain,afternoon,Mon,3,1,1,17.8340897367545,2.101976007254581
1.4499199952675368,17.6874497533201,14.8320681273732,clear,night,Fri,2,4,0,15.089393171111368,2.6689288352212373
0.1,13.41275468483222,10.953643566746104,clear,afternoon,Mon,5,5,0,17.066462405451652,2.2890827358223462
4.771546556205935,19.52601918719526,12.026676102714662,snow,night,Thu,5,2,0,17.545983618769913,3.4260321279831505
3.8777406311949076,20.12792728906023,8.852590406839155,rain,night,Sun,1,2,1,20.085260306759324,4.042746590362992
4.902379362226903,27.331059816711296,10.098554678256416,rain,afternoon,Fri,3,4,0,23.14804820830105,6.3266069022119265
2.704020727183589,25.886586530284113,10.730924635239314,clear,afternoon,Tue,2,3,2,17.697913093276817,4.5813855869455855
5.997345841541023,22.633272224218683,9.488381849862092,clear,afternoon,Fri,2,9,0,20.508344728855686,4.641709491163111
0.1,17.975566888411137,13.92882557779765,clear,afternoon,Sun,2,3,0,12.50830279137134,2.2484383348679526
1.6249870870348864,17.627952296060997,0.7387582916303082,clear,night,Thu,2,2,2,17.27129422048571,3.044575506099561
2.542208110166523,23.379407022080414,11.568410889599381,rain,night,Tue,1,5,3,19.564425343798064,4.574046632657605
2.1031866515248483,28.95765182467936,4.153427311969474,rain,morning,Wed,2,2,0,12.110939991288692,3.5070438353732323
5.654830741815608,17.18574833238159,10.179280080273873,rain,morning,Mon,1,2,0,16.854868745453256,2.8966353243468386
4.730024925523192,44.958707155374874,13.098854460594698,clear,night,Thu,2,4,1,13.480832627830555,6.0608080632525665
4.010729020496998,8.833712755825202,7.8868691386062,clear,afternoon,Sun,5,6,3,23.84085962339889,2.106033057650568
3.464809495059323,13.448640559281477,4.093571953198943,clear,afternoon,Sat,5,4,2,22.545860716132555,3.032111768708912
5.419550579603833,49.681173693163466,12.938021605374557,clear,morning,Fri,3,5,2,21.525789289254426,10.694264765618868
1.8302521409241568,19.86459775361963,14.198613716330856,clear,night,Sun,1,4,1,13.206168668070756,2.6233522845768027
3.57265696209077,10.918497747487425,12.393500327670393,clear,afternoon,Sat,4,2,1,23.64191067846484,2.5813414848911727
4.801720479998216,35.28876174287755,7.532539097539295,clear,night,Wed,2,5,0,11.815402067536942,4.16950908457614
7.913597994318117,18.047197363543514,18.584408109162865,rain,morning,Tue,5,4,1,20.499023284509907,3.699499189754243
7.198205355495201,15.517452857376217,8.997985157019151,clear,morning,Sun,3,1,1,17.50197475558652,2.7158606818080244
5.253127090789833,16.02659183447406,12.335577757424772,clear,night,Fri,5,1,0,23.40009478282937,3.7502376797241226
5.0501188805956,18.79518933864687,7.718826959737006,snow,night,Sat,3,5,0,25.511639054702165,4.794960863723453
0.9820458145018174,12.411077458698308,10.252207694245104,clear,afternoon,Thu,4,4,0,16.985316502239314,2.1080607876979873
2.7796421239192917,20.386437953702565,11.547855968099755,clear,afternoon,Sun,3,0,0,19.478129856789025,3.9708968577959087
3.066506857201939,17.619041109372844,14.256571515898859,clear,afternoon,Fri,1,5,1,11.050384132566084,1.946971723060432
2.6169450472389197,13.231844698500788,9.791742436349098,clear,morning,Sat,1,1,2,19.139394221921087,2.532494919678432
1.562614946477826,33.26624602120193,8.935288434602583,clear,morning,Mon,4,5,0,18.570891773636024,6.1778385457489104
2.0774083078578345,9.716470931797891,9.566666137512962,snow,morning,Thu,4,0,3,20.634496738528618,2.004944877521917
4.584519582207276,19.73207037328134,7.709275506643797,clear,afternoon,Sun,1,2,0,13.46481141443058,2.6568860639250604
1.8116252994268414,9.39799169077266,0.0,clear,night,Tue,3,3,2,19.26428214225891,1.8104556350164935
6.042097608169922,21.393835673570177,8.10458202494319,clear,afternoon,Thu,1,1,1,11.689244438969892,2.500777746755159
4.663502425337066,38.381332901520395,9.279024538543137,clear,night,Sat,4,5,2,24.558518616480946,9.425886785873413
4.755646150924272,25.297756626626075,1.6780725576237963,clear,night,Wed,3,3,2,17.636014072158883,4.461515918612281
4.0113455472604365,14.814478279355368,4.246383429886401,clear,afternoon,Tue,3,4,2,15.011996200350065,2.2239489163985136
3.9725199886462836,36.50100668958608,5.084258616209938,clear,night,Sun,4,3,4,21.54167413139797,7.862927915750406
5.479754083828881,20.798783628684344,15.52672146335207,clear,afternoon,Sat,4,2,0,15.323121830221663,3.1870229546275
4.296628682976041,36.522969251212054,8.46828913451861,clear,morning,Wed,5,6,2,13.541232218888037,4.945660079539698
6.227352557089256,24.036676085946873,5.389408602553483,snow,afternoon,Mon,5,4,1,18.788960390698236,4.516241549028993
3.643273169537586,10.687497715883692,2.6640075267109538,clear,night,Tue,5,3,2,21.433752560574177,2.2907318153395275
4.962129739797016,9.567746466204376,9.202211728387372,clear,afternoon,Mon,3,2,0,23.29275233199909,2.2285914881265803
2.9006443480269515,17.051928177479194,9.00654888911486,rain,morning,Mon,5,4,3,20.642692208785068,3.5199770493401235
3.8737930122288287,15.006831567583154,11.235817997469416,rain,afternoon,Tue,1,2,2,20.683951214676902,3.1040057203076326
2.6574414607719956,18.55175527653139,3.434584234590573,rain,afternoon,Tue,5,2,1,15.21967176277375,2.8235162593211376
2.0127519408090686,13.285858566320673,9.973784037744169,rain,night,Thu,4,7,2,20.31675148932703,2.699254868142838
3.048208264814438,39.11389107335446,13.223353806622102,rain,night,Mon,5,4,2,21.244826266975107,8.309678204788039
6.393599943155355,49.65588616827473,7.475629746529691,snow,afternoon,Mon,5,3,2,21.62436982972223,10.737772467253617
2.964396441037522,66.22451260827813,15.011157315230019,clear,night,Sat,2,4,2,21.173089851522864,14.021775558283817
4.119106280479934,18.89752644402661,20.5559117035208,clear,morning,Mon,4,4,2,10.558479318915339,1.9952914213791069
3.827344263360322,10.176949313505407,12.268350359898937,clear,morning,Thu,5,4,3,15.45189151181099,1.5725311671348488
0.1,13.29697368897173,14.615632519705073,clear,night,Sun,5,4,0,20.387179275818994,2.710877864229149
3.093161145851334,13.494815840402431,12.467071171724703,clear,afternoon,Fri,5,1,0,15.428262816398103,2.0820156544462094
5.339366146136495,33.80139889379327,8.559092021957955,rain,morning,Wed,4,4,5,18.05693090515396,6.103495243227726
7.388215079300487,19.58356727519974,10.026004052533223,clear,night,Sat,5,2,3,18.92750120191019,3.7066799313903216
0.7774473724168134,10.648143389593395,5.190029003986895,clear,afternoon,Thu,2,4,0,18.016713002077655,1.9184454345527455
2.014032074899868,42.34508810747828,14.892953866480866,clear,afternoon,Wed,5,2,1,10.872195166877276,4.603840622631178
5.008118556037384,34.23002212843193,11.973485081677484,clear,afternoon,Thu,3,4,2,17.291162949641137,5.918768903925385
3.1179086760236903,17.172694842513717,6.778108998561269,clear,morning,Thu,5,1,1,10.959959316128556,1.8821203682224104
1.6123364295367888,24.382908136305815,9.395581755530044,rain,afternoon,Mon,3,2,1,12.352337912412501,3.011859205869616
0.8118934547691237,72.18000323840207,8.907775986257104,snow,afternoon,Tue,2,5,1,21.47789304689242,15.50274389678748
3.2655818770608094,38.19844246060553,8.925086071469385,snow,afternoon,Thu,5,2,0,20.29275878437939,7.751517787920635
0.40829007617946544,25.42699515827426,6.210795487032755,clear,night,Mon,4,9,0,19.97035844022833,5.077862073686872
0.9541046627628331,15.883702415955417,14.989123411493082,snow,afternoon,Mon,5,3,0,23.438584513928042,3.7229150147045407
4.849770042409385,31.290307141026087,12.252899678785692,snow,night,Mon,1,4,2,24.093065721335286,7.538794263895083
7.307531285099563,49.76354122025817,7.1645171380347445,clear,morning,Thu,2,7,2,19.52257055553346,9.715122445656876
5.217484058649833,23.50609452937535,8.655573887853008,clear,night,Sun,3,8,0,15.14893624763347,3.560923274563531
1.476587648110415,18.028018531991556,0.010016970079202991,clear,afternoon,Mon,4,2,1,16.60053655341213,2.992747806259171
4.2369893356241315,8.748138915147198,17.028836895143442,clear,night,Mon,5,5,1,19.239667445234936,1.6831128349215043
0.8425748329715166,8.083226898221074,9.558352572963974,rain,afternoon,Fri,5,2,0,25.640631690049126,2.0725904376438478
2.795049030975944,31.437321776862074,10.60705690612264,snow,afternoon,Thu,2,0,2,20.519287239891625,6.450714355923331
2.1008368541526075,49.39595974727313,12.975962228166416,clear,night,Wed,4,2,0,11.786576879181563,5.822092770821927
4.573968325109972,22.761235141593197,14.73503772819337,clear,morning,Thu,4,3,2,14.600261696575256,3.3231998960454585
1.7219456705329836,41.20110383428622,14.165372901586437,clear,afternoon,Wed,5,3,1,20.44651100526744,8.424188229768998
0.9573380275235923,29.873113145996417,8.606400299493597,rain,afternoon,Sun,5,6,0,23.146843300026358,6.914682688743365
1.4669869953815344,23.951295114373853,3.997134336413234,clear,morning,Wed,2,4,2,10.736380498388597,2.571502177771135
2.726812995956619,23.565301831940626,4.063464829017272,clear,afternoon,Sun,1,2,2,12.548376957644994,2.957062905078731
6.699089373646682,15.241156131613435,11.675476046834856,rain,afternoon,Tue,3,3,0,17.3600312197735,2.645869462702515
3.014712931143909,22.78822675615923,6.136289815991763,rain,afternoon,Sun,5,2,1,25.312118139936246,5.768182878515585
2.1184156727302854,21.141405134931897,5.170245655691606,clear,night,Mon,3,3,1,17.44015595070091,3.687094025701613
5.923916929552512,16.12045651191531,10.499836915066304,clear,afternoon,Tue,5,6,1,18.825958733424624,3.034830490572839
3.8158886847501305,9.417851108230623,15.663662303352794,rain,night,Wed,3,4,0,23.91321986541075,2.2521114421082116
3.043556999942834,16.162835607642428,10.525508719477509,clear,night,Sun,5,3,0,18.66242647292089,3.016377311215345
5.2064093451627365,8.774244983423172,14.609250069002298,clear,night,Fri,4,4,1,21.234584419037763,1.8631744581381795
6.932289040197826,18.896181556836623,9.830461990792339,clear,night,Thu,5,2,0,18.859470994281715,3.563719879738414
2.625425016554364,26.113987958870375,7.002309347224626,clear,afternoon,Fri,3,4,2,22.521187844693838,5.881180281957928
6.660904364415535,22.309297440658664,0.8384897112061456,rain,afternoon,Tue,1,4,1,19.685219414892494,4.391634151114654
2.5061780524062645,25.555007779407845,13.29274064351542,clear,night,Sun,4,3,1,22.272361868852855,5.691703808243213
2.963645691025381,10.800498792377176,5.514318640529212,snow,morning,Sun,5,4,1,23.924136158255155,2.5839260368590193
